Latitude,Longitude,District,Block,Village,RL_mm,WL_Jun20,Groundwater,Rainfall
30.028333,76.731111,Kurukshetra,Thanesar,Lukhi,254.4,38.05,0,2
29.955556,76.792778,Kurukshetra,Thanesar,Mirzapur,252.3,32.05,0,2
29.956944,76.778333,Kurukshetra,Thanesar,Rao Garh,253.05,31.25,0,2
29.966389,76.875833,Kurukshetra,Thanesar,Ratgal,258.8,39,0,2
29.961667,76.863056,Kurukshetra,Thanesar,Sunder Pur,254.85,39.55,0,2
28.084977,76.23169,Mahendragarh,Ateli,Tazpur *,304.6,69.5,0,2
28.045452,76.341518,Mahendragarh,Ateli,Kheri PT,296.25,58.35,0,2
28.072528,76.323359,Mahendragarh,Ateli,Rampura *,296.73,80,0,2
28.143158,76.227062,Mahendragarh,Ateli,katkai *,287.15,80,0,2
28.0766,76.175447,Mahendragarh,Ateli,sarai bhadur *,292.47,68,0,2
28.10074,76.274216,Mahendragarh,Ateli,Ateli (Naodi)*,288.25,78.5,0,2
28.130336,76.321638,Mahendragarh,Ateli,Chandpura *,280.29,71.7,0,2
28.162417,76.257513,Mahendragarh,Ateli,Mahasar *,285,76,0,2
28.088752,76.198041,Mahendragarh,Ateli,Bachhod,293.5,60.65,0,2
28.077705,76.263212,Mahendragarh,Ateli,Prithipura *,295,72,0,2
28.101038,76.276046,Mahendragarh,Ateli,Ateli PT,288.15,78.95,0,2
28.31296,76.287045,Mahendragarh,Kanina,Chelawas *,256,40.6,0,2
28.371883,76.269432,Mahendragarh,Kanina,Chhitroli,249.2,12.25,1,2
28.36799,76.311589,Mahendragarh,Kanina,Gahara*,248.74,19.2,1,2
28.327624,76.315591,Mahendragarh,Kanina,Kanina KOW *,248.18,29.5,0,2
28.362515,76.249931,Mahendragarh,Kanina,Kharkara,247.83,20.4,0,2
28.337255,76.308208,Mahendragarh,Kanina,kanina PT,251.5,29.5,0,2
28.282331,76.280251,Mahendragarh,Kanina,Nangal m.pur *,262.27,50.8,0,2
28.277578,76.277478,Mahendragarh,Kanina,Nangal Harnath *,262.23,41.5,0,2
28.322113,76.218987,Mahendragarh,Kanina,Pathera *,257.27,31.3,0,2
28.403055,76.218679,Mahendragarh,Kanina,Shelang *,242.69,36.8,0,2
28.242211,76.263009,Mahendragarh,Kanina,Sundrah *,239.2,61.8,0,2
28.442996,76.222586,Mahendragarh,Kanina,Siyana,271.5,9.68,1,2
28.389332,76.263822,Mahendragarh,Kanina,Uchat,231.9,20.15,0,1
28.40485,76.17505,Mahendragarh,Mahendragarh,Basai *,242.18,33.67,0,2
28.178349,76.154778,Mahendragarh,Mahendragarh,Deroli Jat *,284.61,22.8,0,2
28.200949,76.177776,Mahendragarh,Mahendragarh,Kothal Khurd *,278.62,17.5,1,2
28.173125,76.111213,Mahendragarh,Mahendragarh,Nihalawas *,284.82,111.2,0,2
28.333695,76.13727,Mahendragarh,Mahendragarh,Pali *,255.12,38.5,0,2
28.290153,76.106652,Mahendragarh,Mahendragarh,Kurahwata *,258.98,60.5,0,2
28.310778,76.121812,Mahendragarh,Mahendragarh,Palri *,258.5,57.65,0,2
27.872487,76.156179,Mahendragarh,N/Chd,Bmanwaskheta *,343.9,63.1,0,2
27.81945,76.165103,Mahendragarh,N/Chd,Budhwal *,338.67,88.65,0,2
27.861312,76.116143,Mahendragarh,N/Chd,Datal,338.3,35.35,0,2
27.852118,76.060021,Mahendragarh,N/Chd,Donkhera,332.4,28.6,0,2
27.868729,76.137309,Mahendragarh,N/Chd,Kalba,305.6,30.6,0,2
27.870281,76.070274,Mahendragarh,N/Chd,Saidli Pur,335.9,35.05,0,2
27.91889,76.118157,Mahendragarh,N/Chd,Nangal Kalia,327,51.85,0,2
28.012402,76.061279,Mahendragarh,N/Chd,Amarpura *,338.2,27.8,0,2
27.899328,76.069299,Mahendragarh,N/Chd,Meghot Halla *,334.6,25.6,0,2
27.94809,76.13981,Mahendragarh,N/Chd,Bhojawas,318.41,39.1,0,2
27.894234,76.108783,Mahendragarh,N/Chd,N/Choudhary,333,65.25,0,2
28.12178,76.018838,Mahendragarh,Narnaul,Dohar Kalan *,310.5,47.7,0,2
28.097396,75.97865,Mahendragarh,Narnaul,God(Balaha(kl) *,287.8,77,0,2
28.046471,76.148634,Mahendragarh,Narnaul,Faijlipur *,304.6,65.1,0,2
28.128954,76.037401,Mahendragarh,Narnaul,Khodma *,285.2,96,0,2
28.035058,76.040549,Mahendragarh,Narnaul,Koriawas,297.2,63.8,0,2
28.110407,76.05689,Mahendragarh,Narnaul,Mehrampur,324.5,44.15,0,2
28.0505,76.02699,Mahendragarh,Narnaul,Kultazpur *,323.03,98,0,2
28.071238,76.06691,Mahendragarh,Narnaul,Raghunathpura *,315,30.2,0,2
28.056671,76.040737,Mahendragarh,Narnaul,Thana,310.87,54.85,0,2
28.087116,76.011977,Mahendragarh,Narnaul,Bhakhari Kl.,310.25,44.9,0,2
27.983336,76.02607,Mahendragarh,Nizampur,Talot,342.5,50.65,0,2
28.008271,75.998697,Mahendragarh,Nizampur,Dhanota,340.76,39.5,0,2
27.991173,75.9713,Mahendragarh,Nizampur,Dancholi,344.4,36.5,0,2
27.863756,75.985062,Mahendragarh,Nizampur,Bayal,391.5,26.5,0,2
27.935576,76.058569,Mahendragarh,Nizampur,Bigopur,338.64,19.45,1,2
27.954706,76.06521,Mahendragarh,Nizampur,Berundla,364,33.85,0,2
27.86,76.04,Mahendragarh,Nizampur,Gangutana,349.23,14.1,1,2
27.842976,76.029111,Mahendragarh,Nizampur,Golwa,373.24,10.99,1,2
27.886884,75.999456,Mahendragarh,Nizampur,Panchnota,367.21,17.2,1,2
27.934391,75.947634,Mahendragarh,Nizampur,B. Mokhuta,343.9,53.8,0,2
27.936695,76.033858,Mahendragarh,Nizampur,Sareli,352.25,38.9,0,2
27.95285,76.013435,Mahendragarh,Nizampur,Pawera,301.93,39.25,0,2
27.956651,75.989507,Mahendragarh,Nizampur,NIZAMPUR,352,66.2,0,2
28.328744,76.007154,Mahendragarh,Satnali,Barda *,320.83,58.5,0,2
28.37361,76.012667,Mahendragarh,Satnali,Nawan *,305.78,63.5,0,2
28.38728,76.007674,Mahendragarh,Satnali,Birisingwas *,303.5,77.5,0,2
28.296476,76.012378,Mahendragarh,Satnali,Dalanwas PT *,335.75,70,0,2
28.253641,76.040428,Mahendragarh,Satnali,Dhadoat *,281.12,63.5,0,2
28.364171,76.070367,Mahendragarh,Satnali,Nangal Mala *,293.57,65.5,0,2
28.273937,76.061217,Mahendragarh,Satnali,Balana *,273.37,60.45,0,2
28.414393,76.14776,Mahendragarh,Satnali,Akoda *,241.49,58.5,0,2
28.238565,76.034122,Mahendragarh,Satnali,Sohla *,284,62.5,0,2
28.402707,76.112082,Mahendragarh,Satnali,Khudana *,253.5,40.5,0,2
28.371589,75.967978,Mahendragarh,Satnali,Satnali PT,291.75,88.8,0,2
28.122891,76.146553,Mahendragarh,Sihma,Khaspur,288.84,43.25,0,2
28.164972,76.193418,Mahendragarh,Sihma,Atali,284.25,27.1,0,2
28.070031,76.14898,Mahendragarh,Sihma,Neerpur,300.5,39.55,0,2
28.098311,76.182882,Mahendragarh,Sihma,Guwani *,290.5,52,0,2
28.133104,76.117512,Mahendragarh,Sihma,Hudina *,299.8,63,0,2
28.192838,76.233132,Mahendragarh,Sihma,Mundia Khera *,270.29,68,0,2
28.152601,76.166975,Mahendragarh,Sihma,Shima PT,289.5,26.85,0,2
27.723503,76.960465,NUH,F.P.JHIRKA,AGAON,212.18,16,1,0
27.75,77.05,NUH,F.P.JHIRKA,BIWAN,203.81,15.9,1,0
27.787116,77.00162,NUH,F.P.JHIRKA,BHAGOLA,209.67,18.8,1,0
27.819729,76.957636,NUH,F.P.JHIRKA,DHAMLA,207.41,20.55,0,0
27.820968,77.004396,NUH,F.P.JHIRKA,DUGRI,201.39,10.93,1,0
27.840147,77.058088,NUH,F.P.JHIRKA,GHAT WASAN,211.4,25.2,0,0
27.840531,76.95958,NUH,F.P.JHIRKA,NASIRBAS,202.73,6.25,1,0
27.708277,76.932706,NUH,F.P.JHIRKA,RAOLI,214.01,15.15,1,0
27.85,76.99,NUH,F.P.JHIRKA,SAKRAS,198.14,10.75,1,0
27.71,76.96,NUH,F.P.JHIRKA,SAKAR PURI,197.3,16.95,1,0
27.828753,77.068599,NUH,F.P.JHIRKA,SIRASBAS,217.08,24.55,0,1
27.818151,77.113938,NUH,F.P.JHIRKA,ANCHWAN,185.59,15.35,1,0
27.782426,76.930163,NUH,F.P.JHIRKA,BHOND,208.49,22.1,0,0
27.862399,77.043985,NUH,F.P.JHIRKA,KHERIA KALAN,200.6,13.5,1,0
27.740686,76.945155,NUH,F.P.JHIRKA,SOLAPUR,210.24,8.7,1,0
27.785573,76.943694,NUH,F.P.JHIRKA,F.P. JHIRKA,211.63,15.85,1,0
27.791034,76.942792,NUH,F.P.JHIRKA,F.P. JHIRKA,211.42,15.8,1,0
27.818819,77.019464,NUH,F.P.JHIRKA,NAHARIKA,198.69,23.15,0,0
27.830643,77.018708,NUH,F.P.JHIRKA,CHITTORA,196.34,18.6,1,0
27.731368,76.960023,NUH,F.P.JHIRKA,AGAON,212.48,14.3,1,0
28.000292,77.022651,NUH,NAGINA,GOHANA,189.45,3.8,2,0
27.91,77.08,NUH,NAGINA,K.P. GATI,194.39,15.88,1,0
27.895173,76.99321,NUH,NAGINA,MANDI KHERA,189.11,7.15,1,0
27.9635,77.105628,NUH,NAGINA,RITHATH,190.61,4.1,2,0
27.941023,77.010264,NUH,NAGINA,BHADAS,191.58,6.3,1,0
27.95078,77.078458,NUH,NAGINA,SUKHPURI,190.9,2.08,2,0
27.913936,76.980233,NUH,NAGINA,NAGINA,196.95,3.2,2,0
27.917,76.981,NUH,NAGINA,NAGINA,195.12,3.2,2,0
27.884861,76.961255,NUH,NAGINA,N.MUBARIKPUR,197.25,13.95,1,0
28.010967,76.999234,NUH,NUH,AKERA,199.11,2.65,2,0
28.087541,77.035548,NUH,NUH,ADBER,189.62,3.45,2,0
28.192325,77.029129,NUH,NUH,BASAI,193.56,6.5,1,0
28.083787,77.102181,NUH,NUH,BAINSI,190.65,3.25,2,0
28.165215,77.032164,NUH,NUH,BARWA,194.3,5.85,1,0
28.170367,76.946411,NUH,NUH,CHILAWALI,190,4.2,2,0
28.034998,77.014905,NUH,NUH,MALAB,188.72,5.8,1,0
28.08143,77.054451,NUH,NUH,HASANPUR,191.37,6.85,1,0
28.184308,77.100326,NUH,NUH,INDRI,192.22,5.2,1,0
28.000913,76.947776,NUH,NUH,KOTLA,191.84,17.05,1,0
28.032,76.964,NUH,NUH,MEDI KHURD,190.14,8.9,1,0
28.208764,77.054337,NUH,NUH,RAJKAMEO,196.51,12.05,1,0
28.152654,77.041343,NUH,NUH,RITHORA,192.44,2.6,2,0
28.119232,77.046898,NUH,NUH,SALAMBA,190.6,5.45,1,0
28.075137,77.099854,NUH,NUH,SUDAKA,190.07,5.4,1,0
28.006982,77.080491,NUH,NUH,SANGAIL,205.47,3.6,2,0
28.150009,76.985367,NUH,NUH,TAPPKAN,194.2,16.59,1,0
28.04,77.08,NUH,NUH,UJINA,190.12,4.3,2,0
28.135,77.096,NUH,NUH,CHHAPERA,191.15,3.75,2,0
28.029023,76.953823,NUH,NUH,MOHD. PUR NUH,189.35,2.75,2,0
28.102878,76.998552,NUH,NUH,NUH,189.35,2.75,2,0
27.902051,77.206088,NUH,PUHNANA,BISRU,188.82,15.1,1,0
27.797673,77.2409,NUH,PUHNANA,AMINABAD,192.97,3.3,2,0
27.84174,77.308748,NUH,PUHNANA,BICHHOR,192.05,9.15,1,0
27.915544,77.17421,NUH,PUHNANA,GULALTA,191.07,2.2,2,0
27.876697,77.29164,NUH,PUHNANA,INDANA,193.41,12.9,1,0
27.834425,77.137964,NUH,PUHNANA,LOHINGA KALAN,187.76,6.35,1,0
27.817781,77.194826,NUH,PUHNANA,KHERIA PUNHA,190.3,4.4,2,0
27.852824,77.15878,NUH,PUHNANA,NIWANA,190.69,4.05,2,0
27.93714,77.091562,NUH,PUHNANA,RANNIYALA,190.82,5,1,0
27.878215,77.148717,NUH,PUHNANA,KHORI SHAHCH,188.61,5,1,0
27.89934,77.101733,NUH,PUHNANA,PINANGWAN,188.07,16.3,1,0
27.866976,77.249287,NUH,PUHNANA,SINGAR,189.13,15.1,1,0
27.953594,77.143255,NUH,PUHNANA,SIKRAWA,189.89,5.6,1,0
27.817199,77.214328,NUH,PUHNANA,SUNEHRA,192.64,3.6,2,0
27.824027,77.176885,NUH,PUHNANA,SRISINGLE,189.87,7.15,1,0
27.936549,77.189863,NUH,PUHNANA,SARAULI,193.68,2.45,2,0
27.871273,77.233602,NUH,PUHNANA,GHIRA,189.9,18.1,1,0
27.861624,77.202891,NUH,PUHNANA,PUNHANA,190.39,13.3,1,0
27.862334,77.203858,NUH,PUHNANA,PUNHANA,188.24,16.1,1,0
27.8921,77.097661,NUH,PUHNANA,PINGAWAN,189.94,15.3,1,0
28.305463,76.958532,NUH,TAORU,B.AKBARPUR,281.2,37.65,0,2
28.193448,76.977557,NUH,TAORU,BURAKA,278.25,32.6,0,2
28.27324,77.003678,NUH,TAORU,BHANGOW,280.79,34.5,0,2
28.261387,77.000525,NUH,TAORU,CHALAKA,284.02,17.05,1,2
28.204397,76.92022,NUH,TAORU,CHUNDIKA,261.25,26.05,0,2
28.235042,77.007198,NUH,TAORU,CHHAJUPUR,281.05,25.75,0,2
28.244329,76.953755,NUH,TAORU,GUDHA,259.65,22.05,0,2
28.236124,76.91137,NUH,TAORU,JORASI,250.7,14,1,2
28.316981,76.966515,NUH,TAORU,K.KHAN DEVLA,283.98,32.47,0,2
28.273675,76.967869,NUH,TAORU,M.P AHIR,287.98,31,0,2
28.236702,76.868593,NUH,TAORU,RATHIWAS,259.33,15.85,1,2
28.179807,76.90512,NUH,TAORU,SUBHHASHRI,269.35,25,0,2
28.263272,76.944857,NUH,TAORU,SABRAS,262.96,25.15,0,2
28.194721,76.951837,NUH,TAORU,GUWARKA,262.68,36.9,0,2
28.209516,76.9488,NUH,TAORU,TAOURU,259.38,40.05,0,2
28.225707,77.045363,NUH,TAORU,PIPAKA 2ND,278.04,24.25,0,2
28.220951,76.87757,NUH,TAORU,RANGALA,257.78,30.52,0,2
28.01106,77.451174,PALWAL,HASSANPUR,GULAWAD,189.34,13.5,1,0
27.966305,77.494481,PALWAL,HASSANPUR,HASSANPUR,190.05,22.55,0,0
27.988687,77.482927,PALWAL,HASSANPUR,JATAULY,196.23,14.7,1,0
27.971808,77.414862,PALWAL,HASSANPUR,KAMBHT,192.5,4.25,2,0
28.006447,77.504275,PALWAL,HASSANPUR,KASHIPUR,187.22,11.2,1,0
28.069463,77.437234,PALWAL,HASSANPUR,LALGARH,192.41,13.7,1,0
27.967659,77.460956,PALWAL,HASSANPUR,LIKHI,193.9,13.5,1,0
28.004728,77.394519,PALWAL,HASSANPUR,PINGORA,192.9,7.85,1,0
28.092754,77.460763,PALWAL,HASSANPUR,RAHIMPUR,190.9,22.35,0,0
27.953932,77.480158,PALWAL,HASSANPUR,RAMGARH,193.64,19.9,1,0
27.971,77.494,PALWAL,HASSANPUR,HASSANPUR,189.95,22.25,0,0
28.046061,77.28753,PALWAL,HATHIN,BAJIDA PAHARI,194.31,6.75,1,0
27.986025,77.127059,PALWAL,HATHIN,BHOPAWALI,193.71,3.8,2,0
28.027823,77.164166,PALWAL,HATHIN,BIBIPUR,203.04,4.2,2,0
28.072982,77.169494,PALWAL,HATHIN,CHAINSSA,193.7,3.35,2,0
28.076908,77.212689,PALWAL,HATHIN,GHARROT,195.05,21.1,0,0
28.015073,77.274252,PALWAL,HATHIN,KONDAL,193.72,8.4,1,0
28.020208,77.192689,PALWAL,HATHIN,KUKARCHATI,195.66,12.55,1,0
27.881643,77.267868,PALWAL,HATHIN,KHIKA HATHIN,193.33,16.35,1,0
27.988959,77.282,PALWAL,HATHIN,MANPUR,193.62,7.75,1,0
28.134608,77.180063,PALWAL,HATHIN,MANDKOLA,194.11,2.1,2,0
28.096142,77.176381,PALWAL,HATHIN,MANDNAKA,194.5,2.45,2,0
27.945519,77.281763,PALWAL,HATHIN,NANGAL JAT,195.53,12.4,1,0
27.965991,77.154168,PALWAL,HATHIN,TONKA,207.34,2.45,2,0
27.974172,77.191227,PALWAL,HATHIN,UTTAWAR,203.91,15.15,1,0
27.959477,77.267433,PALWAL,HATHIN,BAHIN,195.17,7.85,1,0
28.089098,77.26398,PALWAL,HATHIN,BHANGURI,198.8,11.4,1,0
27.924087,77.246858,PALWAL,HATHIN,ALIMEO,194.33,17.25,1,0
28.013794,77.211443,PALWAL,HATHIN,GOHPUR,190.29,14.15,1,0
28.036457,77.23481,PALWAL,HATHIN,HATHIN,192.04,11.35,1,0
28.12012,77.133441,PALWAL,HATHIN,PONDRI,193.02,2.45,2,0
27.906131,77.269565,PALWAL,HATHIN,ANDHOP,193.25,17.83,1,0
28.044,77.24,PALWAL,HATHIN,HATHIN,193.41,13.2,1,0
28.110806,77.166639,PALWAL,HATHIN,MANDKOLA,194.19,1.6,2,0
28.021606,77.22208,PALWAL,HATHIN,KHANOEWALI,193.74,11.7,1,0
27.977,77.192,PALWAL,HATHIN,UTTAWAR,203.61,16.65,1,0
28.063986,77.347681,PALWAL,HODAL,BAMNI KHERA,191.96,10.85,1,0
27.916044,77.449652,PALWAL,HODAL,BHIDUKI,189.81,6.95,1,0
27.897345,77.448881,PALWAL,HODAL,BANSWA,190.46,7.38,1,0
27.929726,77.401422,PALWAL,HODAL,GHARROTA,191.2,17.07,1,0
27.863289,77.364113,PALWAL,HODAL,GARHI PATTI,189.21,7.85,1,0
27.899082,77.425351,PALWAL,HODAL,KHIRBI,190.55,10.5,1,0
28.06889,77.32595,PALWAL,HODAL,PHUL WARI,191.75,11.7,1,0
28.031182,77.326575,PALWAL,HODAL,AURANGABAD,190.5,14.08,1,0
27.985972,77.334403,PALWAL,HODAL,SARAI,182.7,14.25,1,0
27.881949,77.329126,PALWAL,HODAL,BURAKA,192.7,7.35,1,0
27.945004,77.310818,PALWAL,HODAL,LOHINA,195.73,12.55,1,0
28.035073,77.373875,PALWAL,HODAL,DEEGHOT,193.1,12.6,1,0
27.93715,77.34621,PALWAL,HODAL,BANCHARI,190.23,10.97,1,0
27.891012,77.374627,PALWAL,HODAL,HODEL,188.83,14.42,1,0
28.108549,77.258989,PALWAL,PALWAL,AHRAWAN,194.5,6.47,1,0
28.1089,77.352251,PALWAL,PALWAL,ASAWATA,192.09,8.2,1,0
28.125248,77.228475,PALWAL,PALWAL,BADHA,193.8,7.4,1,0
28.107752,77.235983,PALWAL,PALWAL,DHAMAKA,194.28,8.4,1,0
28.223508,77.223326,PALWAL,PALWAL,DHALIAKA,198.25,1.5,2,0
28.211164,77.185692,PALWAL,PALWAL,HAZIPUR,194.46,13,1,0
28.099081,77.192615,PALWAL,PALWAL,JAINDAPUR,194.91,14.4,1,0
28.142558,77.2747,PALWAL,PALWAL,KARNA,194.18,13.95,1,0
28.113549,77.422608,PALWAL,PALWAL,MISA,189.78,24.4,0,0
28.104054,77.320184,PALWAL,PALWAL,REHRANA,192.68,12.9,1,0
28.190261,77.249569,PALWAL,PALWAL,DHATIR,193.6,8.8,1,0
28.106576,77.333411,PALWAL,PALWAL,KISHOREPUR,193.55,9.15,1,0
28.190431,77.207433,PALWAL,PALWAL,CHAT,189.3,30,0,0
28.19155,77.455868,PALWAL,PALWAL,BALAI,193.05,21.4,0,0
28.137961,77.40446,PALWAL,PALWAL,PEELAK,192.82,24.55,0,0
28.15114,77.329998,PALWAL,PALWAL,PALWAL,193,8.3,1,0
28.210977,77.308653,PALWAL,PIRTHLA,BAGHOLA,193.7,13.45,1,0
28.232234,77.321345,PALWAL,PIRTHLA,DEVLI,196.38,3.2,2,0
28.206516,77.272301,PALWAL,PIRTHLA,DUDHOLA,193.45,14.67,1,0
28.188305,77.348183,PALWAL,PIRTHLA,JANOLI,195.66,5.55,1,0
28.164966,77.368801,PALWAL,PIRTHLA,KHAJURKA,193.6,9.15,1,0
28.234265,77.291456,PALWAL,PIRTHLA,PIRTHLA,196.4,5.15,1,0
28.261574,77.264464,PALWAL,PIRTHLA,HARPHALI,196.38,8.75,1,0
28.228508,77.247376,PALWAL,PIRTHLA,BHURJA,195.6,19.5,1,0
28.201005,77.410494,PALWAL,PIRTHLA,GOPI KHERA,194.46,26.4,0,0
28.174079,77.371126,PALWAL,PIRTHLA,ALAWALPUR,194.35,11.5,1,0
30.599873,76.955975,Panchkula,Barwala,Alipur,333.04,19.05,1,2
30.556603,76.933091,Panchkula,Barwala,Barwala,312.23,13.05,1,2
30.548283,76.949696,Panchkula,Barwala,Bataur,316.07,9.2,1,2
30.666938,76.967533,Panchkula,Barwala,Bunga/Dabkhori,363.14,36.95,0,2
30.635015,76.936411,Panchkula,Barwala,Jaswant garh,343.01,5.39,1,2
30.647266,76.886313,Panchkula,Barwala,Ram Garh,338.24,14,1,2
30.639896,76.984212,Panchkula,Barwala,Rattewali,349.49,30.16,0,2
30.615772,76.971836,Panchkula,Barwala,Toka,330.8,9.1,1,2
30.808286,76.915212,Panchkula,Pinjore,Abdullah Pur,526.94,10,1,2
30.731909,76.893334,Panchkula,Pinjore,Chandi Mandir,408.85,9.55,1,2
30.834406,76.875093,Panchkula,Pinjore,Garriran,485.03,33.75,0,2
30.845776,76.868886,Panchkula,Pinjore,Kiratpur,484.92,38.69,0,2
30.667506,76.850967,Panchkula,Pinjore,Kundi,333.32,19.7,1,2
30.903035,76.834521,Panchkula,Pinjore,Maranwala,485.86,21.3,0,2
30.692939,76.895074,Panchkula,Pinjore,Nada,347.81,5.55,1,2
30.873128,76.858986,Panchkula,Pinjore,Ram Nagar,479.82,18.7,1,2
30.918189,76.810414,Panchkula,Pinjore,Shahpur,481.95,22.3,0,2
30.529826,77.030715,Panchkula,Raipur Rani,Hangola,313.89,8.65,1,2
30.480897,76.953839,Panchkula,Raipur Rani,Jaspur,300.2,18.55,1,2
30.495497,76.964875,Panchkula,Raipur Rani,Kakrali,303.78,18.8,1,2
30.565022,76.999248,Panchkula,Raipur Rani,Kheri,343.62,9.6,1,2
30.528109,76.979376,Panchkula,Raipur Rani,Mauli,318.22,25.7,0,2
30.552146,77.063945,Panchkula,Raipur Rani,Piarewala,338.49,26.99,0,2
30.584323,77.025548,Panchkula,Raipur Rani,Raipur Rani,342.96,20.65,0,2
30.582285,77.020997,Panchkula,Raipur Rani,Raipur Rani,341.42,5.85,1,2
30.620547,77.042962,Panchkula,Raipur Rani,Rampur,340.23,8.7,1,2
30.58621,77.063826,Panchkula,Raipur Rani,Rehna,336.5,17.2,1,2
30.54755,77.021808,Panchkula,Raipur Rani,Shahjahan pur,333.96,22.06,0,2
29.309843,77.013701,Panipat,Bapoli,Pasina Kalan,232.1,39.35,0,1
29.336241,77.100349,Panipat,Bapoli,Jalmana,229.8,15.85,1,1
29.288486,77.094658,Panipat,Bapoli,Taharpur,232.71,17.85,1,1
29.265545,77.116842,Panipat,Bapoli,Khojgi Pur,226.4,16.45,1,1
29.335905,77.08282,Panipat,Bapoli,Bapoli,230.02,27.7,0,1
29.304583,77.124467,Panipat,Bapoli,Goila Khurd,23.75,14.3,1,0
29.283082,77.042902,Panipat,Bapoli,Biholi,228,35.75,0,1
29.343088,77.027999,Panipat,Bapoli,Dadola,230.9,34.9,0,1
29.314589,76.652592,Panipat,Israna,Sink,231.62,10.8,1,1
29.300661,76.718989,Panipat,Israna,Chichrana,231.7,12.56,1,1
29.302684,76.738122,Panipat,Israna,Ahar,238.82,16.35,1,2
29.320629,76.813628,Panipat,Israna,Bahupur,236.36,3.78,2,2
29.301505,76.817328,Panipat,Israna,Karad,231.24,6.78,1,1
29.316205,76.866891,Panipat,Israna,Brahman Majra,231.5,12.35,1,1
29.277147,76.852609,Panipat,Israna,Israna,231.65,6.8,1,1
29.23736,76.811042,Panipat,Israna,Kaith,228.3,5,1,1
29.249167,76.861494,Panipat,Israna,Bandh,233.64,9.15,1,2
29.218126,76.8693,Panipat,Israna,Puthar,229.66,12.95,1,1
29.221921,76.900798,Panipat,Israna,Chamrara,230.7,18.9,1,1
29.301042,76.949451,Panipat,Israna,Bursham,231.81,25.95,0,1
29.306024,76.897972,Panipat,Israna,Naultha,233.25,22.8,0,2
29.345761,76.692305,Panipat,Madlouda,Urlana Kalan,236.8,14.55,1,2
29.324888,76.712806,Panipat,Madlouda,Dumiyana,231.25,7.69,1,1
29.322021,76.771409,Panipat,Madlouda,Alupur,233.94,8.36,1,2
29.395863,76.755757,Panipat,Madlouda,Nara,235.42,25.81,0,2
29.404454,76.807744,Panipat,Madlouda,Madlauda,240.12,17.28,1,2
29.43912,76.790772,Panipat,Madlouda,Qawi,236.65,23.15,0,2
29.440196,76.820163,Panipat,Madlouda,Shera,236.36,19.65,1,2
29.427962,76.841388,Panipat,Madlouda,Khandra,235.38,13.74,1,2
29.370417,76.801061,Panipat,Madlouda,Waisari,235.65,9.88,1,2
29.333804,76.842673,Panipat,Madlouda,Kalkha,238.88,8.7,1,2
29.32902,76.889281,Panipat,Madlouda,Bhadar,238.7,13.15,1,2
29.447267,76.921181,Panipat,Madlouda,Baholi,237.16,25.35,0,2
29.369155,76.878565,Panipat,Madlouda,Sutana,237.18,14.66,1,2
29.455215,76.942814,Panipat,Panipat,Mahmadpur,235.53,27.6,0,2
29.405859,76.877316,Panipat,Panipat,Assankalan,234.41,5.4,1,2
29.377186,76.93667,Panipat,Panipat,Sondapur,234.3,28.65,0,2
29.360642,76.945678,Panipat,Panipat,Binjol,234.17,32.65,0,2
29.409007,77.013659,Panipat,Panipat,Raja Kheri,230.3,39.05,0,1
29.337088,76.982458,Panipat,Panipat,Siwah,231,57.49,0,1
29.312623,76.971514,Panipat,Panipat,Diwana,234.22,39.65,0,2
29.396372,76.96222,Panipat,Panipat,Panipat,232.1,34.15,0,1
29.478605,76.967844,Panipat,Panipat,Ganjbar,236.07,39.65,0,2
29.42558,77.044982,Panipat,Panipat,Babail,234,27.85,0,2
29.447002,76.982318,Panipat,Panipat,Nizam pur,234.75,31.95,0,2
29.22358,76.980404,Panipat,Samalkha,Kiwana,227.83,35.35,0,1
29.249505,77.016215,Panipat,Samalkha,Bhapura,231.37,33.35,0,1
29.240367,77.011567,Panipat,Samalkha,Samalkha,230.31,34.88,0,1
29.207634,77.023465,Panipat,Samalkha,Pattikalyana,224.3,33.45,0,1
29.185103,77.042942,Panipat,Samalkha,Haldana,224.6,35.71,0,1
29.206252,77.07036,Panipat,Samalkha,Dehra,222.85,26.15,0,1
29.191356,77.092193,Panipat,Samalkha,Bashera,222.7,23.77,0,1
29.249465,77.101908,Panipat,Samalkha,Atta,227.38,17.11,1,1
29.277181,77.01126,Panipat,Samalkha,Karhans,227.3,32.15,0,1
29.267708,76.933976,Panipat,Samalkha,WazirpurTitana,227.72,25.55,0,1
29.228214,77.116715,Panipat,Samalkha,Hathwala,227,11.34,1,1
29.186713,77.108983,Panipat,Samalkha,Rakshera,225.5,18.56,1,1
29.402427,77.084723,Panipat,Sanolikhurd,Kurar,233.73,17.9,1,2
29.355853,77.117428,Panipat,Sanolikhurd,Nanhera,231.75,10.6,1,1
29.462736,77.116814,Panipat,Sanolikhurd,Rana Majra,236.75,9.95,1,2
29.406449,77.093374,Panipat,Sanolikhurd,Sanoli Kalan,234.25,16.5,1,2
29.385089,77.11805,Panipat,Sanolikhurd,Sanoli Khurd,232.15,19.53,1,1
28.085467,76.600552,Rewari,Bawal,Bani Pur,253.13,13.7,1,2
28.072976,76.575865,Rewari,Bawal,Bawal KOW *,242.08,22.03,0,2
28.066099,76.60956,Rewari,Bawal,Bawal PT,242.08,57,0,2
